city,city_ascii,state_id,state_name,county_fips,county_name
Pearland,Pearland,TX,Texas,48039,Brazoria
Lake Jackson,Lake Jackson,TX,Texas,48039,Brazoria
Alvin,Alvin,TX,Texas,48039,Brazoria
Angleton,Angleton,TX,Texas,48039,Brazoria
Manvel,Manvel,TX,Texas,48039,Brazoria
Freeport,Freeport,TX,Texas,48039,Brazoria
Clute,Clute,TX,Texas,48039,Brazoria
West Columbia,West Columbia,TX,Texas,48039,Brazoria
Richwood,Richwood,TX,Texas,48039,Brazoria
Brazoria,Brazoria,TX,Texas,48039,Brazoria
Sweeny,Sweeny,TX,Texas,48039,Brazoria
Jones Creek,Jones Creek,TX,Texas,48039,Brazoria
Iowa Colony,Iowa Colony,TX,Texas,48039,Brazoria
Wild Peach Village,Wild Peach Village,TX,Texas,48039,Brazoria
Danbury,Danbury,TX,Texas,48039,Brazoria
Brookside Village,Brookside Village,TX,Texas,48039,Brazoria
Holiday Lakes,Holiday Lakes,TX,Texas,48039,Brazoria
Oyster Creek,Oyster Creek,TX,Texas,48039,Brazoria
Rosharon,Rosharon,TX,Texas,48039,Brazoria
Bailey's Prairie,Bailey's Prairie,TX,Texas,48039,Brazoria
Hillcrest,Hillcrest,TX,Texas,48039,Brazoria
Surfside Beach,Surfside Beach,TX,Texas,48039,Brazoria
Liverpool,Liverpool,TX,Texas,48039,Brazoria
Bonney,Bonney,TX,Texas,48039,Brazoria
Damon,Damon,TX,Texas,48039,Brazoria
Sandy Point,Sandy Point,TX,Texas,48039,Brazoria
Quintana,Quintana,TX,Texas,48039,Brazoria
College Station,College Station,TX,Texas,48041,Brazos
Bryan,Bryan,TX,Texas,48041,Brazos
Lake Bryan,Lake Bryan,TX,Texas,48041,Brazos
Kurten,Kurten,TX,Texas,48041,Brazos
Wixon Valley,Wixon Valley,TX,Texas,48041,Brazos
Millican,Millican,TX,Texas,48041,Brazos
Jackson,Jackson,KY,Kentucky,21025,Breathitt
Hardinsburg,Hardinsburg,KY,Kentucky,21027,Breckinridge
Irvington,Irvington,KY,Kentucky,21027,Breckinridge
Cloverport,Cloverport,KY,Kentucky,21027,Breckinridge
Waverly,Waverly,IA,Iowa,19017,Bremer
Sumner,Sumner,IA,Iowa,19017,Bremer
Denver,Denver,IA,Iowa,19017,Bremer
Tripoli,Tripoli,IA,Iowa,19017,Bremer
Janesville,Janesville,IA,Iowa,19017,Bremer
Readlyn,Readlyn,IA,Iowa,19017,Bremer
Plainfield,Plainfield,IA,Iowa,19017,Bremer
Frederika,Frederika,IA,Iowa,19017,Bremer
Palm Bay,Palm Bay,FL,Florida,12009,Brevard
Melbourne,Melbourne,FL,Florida,12009,Brevard
Titusville,Titusville,FL,Florida,12009,Brevard
Merritt Island,Merritt Island,FL,Florida,12009,Brevard
Rockledge,Rockledge,FL,Florida,12009,Brevard
West Melbourne,West Melbourne,FL,Florida,12009,Brevard
Cocoa,Cocoa,FL,Florida,12009,Brevard
Viera East,Viera East,FL,Florida,12009,Brevard
Cocoa Beach,Cocoa Beach,FL,Florida,12009,Brevard
Port St. John,Port St. John,FL,Florida,12009,Brevard
Viera West,Viera West,FL,Florida,12009,Brevard
Satellite Beach,Satellite Beach,FL,Florida,12009,Brevard
Cape Canaveral,Cape Canaveral,FL,Florida,12009,Brevard
Micco,Micco,FL,Florida,12009,Brevard
Indian Harbour Beach,Indian Harbour Beach,FL,Florida,12009,Brevard
South Patrick Shores,South Patrick Shores,FL,Florida,12009,Brevard
Cocoa West,Cocoa West,FL,Florida,12009,Brevard
Mims,Mims,FL,Florida,12009,Brevard
June Park,June Park,FL,Florida,12009,Brevard
Grant-Valkaria,Grant-Valkaria,FL,Florida,12009,Brevard
Melbourne Beach,Melbourne Beach,FL,Florida,12009,Brevard
Sharpes,Sharpes,FL,Florida,12009,Brevard
Malabar,Malabar,FL,Florida,12009,Brevard
Indialantic,Indialantic,FL,Florida,12009,Brevard
Patrick AFB,Patrick AFB,FL,Florida,12009,Brevard
Palm Shores,Palm Shores,FL,Florida,12009,Brevard
Melbourne Village,Melbourne Village,FL,Florida,12009,Brevard
Alpine,Alpine,TX,Texas,48043,Brewster
Marathon,Marathon,TX,Texas,48043,Brewster
Study Butte,Study Butte,TX,Texas,48043,Brewster
Terlingua,Terlingua,TX,Texas,48043,Brewster
Silverton,Silverton,TX,Texas,48045,Briscoe
Quitaque,Quitaque,TX,Texas,48045,Briscoe
New Bedford,New Bedford,MA,Massachusetts,25005,Bristol
Fall River,Fall River,MA,Massachusetts,25005,Bristol
Taunton,Taunton,MA,Massachusetts,25005,Bristol
Attleboro,Attleboro,MA,Massachusetts,25005,Bristol
North Attleborough,North Attleborough,MA,Massachusetts,25005,Bristol
Bristol,Bristol,VA,Virginia,51520,Bristol
Mansfield Center,Mansfield Center,MA,Massachusetts,25005,Bristol
Bliss Corner,Bliss Corner,MA,Massachusetts,25005,Bristol
Raynham Center,Raynham Center,MA,Massachusetts,25005,Bristol
Smith Mills,Smith Mills,MA,Massachusetts,25005,Bristol
North Westport,North Westport,MA,Massachusetts,25005,Bristol
Acushnet Center,Acushnet Center,MA,Massachusetts,25005,Bristol
Ocean Grove,Ocean Grove,MA,Massachusetts,25005,Bristol
Norton Center,Norton Center,MA,Massachusetts,25005,Bristol
North Seekonk,North Seekonk,MA,Massachusetts,25005,Bristol
Naknek,Naknek,AK,Alaska,2060,Bristol Bay
King Salmon,King Salmon,AK,Alaska,2060,Bristol Bay
South Naknek,South Naknek,AK,Alaska,2060,Bristol Bay
Townsend,Townsend,MT,Montana,30007,Broadwater
Wheatland,Wheatland,MT,Montana,30007,Broadwater
The Silos,The Silos,MT,Montana,30007,Broadwater
Spokane Creek,Spokane Creek,MT,Montana,30007,Broadwater
Winston,Winston,MT,Montana,30007,Broadwater
Toston,Toston,MT,Montana,30007,Broadwater
Radersburg,Radersburg,MT,Montana,30007,Broadwater
Bronx,Bronx,NY,New York,36005,Bronx
Follansbee,Follansbee,WV,West Virginia,54009,Brooke
Hooverson Heights,Hooverson Heights,WV,West Virginia,54009,Brooke
Wellsburg,Wellsburg,WV,West Virginia,54009,Brooke
Bethany,Bethany,WV,West Virginia,54009,Brooke
Beech Bottom,Beech Bottom,WV,West Virginia,54009,Brooke
Windsor Heights,Windsor Heights,WV,West Virginia,54009,Brooke
Brookings,Brookings,SD,South Dakota,46011,Brookings
Volga,Volga,SD,South Dakota,46011,Brookings
Aurora,Aurora,SD,South Dakota,46011,Brookings
Elkton,Elkton,SD,South Dakota,46011,Brookings
White,White,SD,South Dakota,46011,Brookings
Bruce,Bruce,SD,South Dakota,46011,Brookings
Sinai,Sinai,SD,South Dakota,46011,Brookings
Bushnell,Bushnell,SD,South Dakota,46011,Brookings
Falfurrias,Falfurrias,TX,Texas,48047,Brooks
Quitman,Quitman,GA,Georgia,13027,Brooks
Pavo,Pavo,GA,Georgia,13027,Brooks
Morven,Morven,GA,Georgia,13027,Brooks
Airport Road Addition,Airport Road Addition,TX,Texas,48047,Brooks
Cantu Addition,Cantu Addition,TX,Texas,48047,Brooks
Encino,Encino,TX,Texas,48047,Brooks
Flowella,Flowella,TX,Texas,48047,Brooks
Binghamton,Binghamton,NY,New York,36007,Broome
Johnson City,Johnson City,NY,New York,36007,Broome
Endicott,Endicott,NY,New York,36007,Broome
Endwell,Endwell,NY,New York,36007,Broome
Binghamton University,Binghamton University,NY,New York,36007,Broome
Chenango Bridge,Chenango Bridge,NY,New York,36007,Broome
Port Dickinson,Port Dickinson,NY,New York,36007,Broome
Whitney Point,Whitney Point,NY,New York,36007,Broome
Glen Aubrey,Glen Aubrey,NY,New York,36007,Broome
Broomfield,Broomfield,CO,Colorado,8014,Broomfield
Fort Lauderdale,Fort Lauderdale,FL,Florida,12011,Broward
Pembroke Pines,Pembroke Pines,FL,Florida,12011,Broward
Hollywood,Hollywood,FL,Florida,12011,Broward
Miramar,Miramar,FL,Florida,12011,Broward
Coral Springs,Coral Springs,FL,Florida,12011,Broward
Pompano Beach,Pompano Beach,FL,Florida,12011,Broward
Davie,Davie,FL,Florida,12011,Broward
Sunrise,Sunrise,FL,Florida,12011,Broward
Plantation,Plantation,FL,Florida,12011,Broward
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward
Lauderhill,Lauderhill,FL,Florida,12011,Broward
Weston,Weston,FL,Florida,12011,Broward
Tamarac,Tamarac,FL,Florida,12011,Broward
Coconut Creek,Coconut Creek,FL,Florida,12011,Broward
Margate,Margate,FL,Florida,12011,Broward
Oakland Park,Oakland Park,FL,Florida,12011,Broward
North Lauderdale,North Lauderdale,FL,Florida,12011,Broward
Hallandale Beach,Hallandale Beach,FL,Florida,12011,Broward
Lauderdale Lakes,Lauderdale Lakes,FL,Florida,12011,Broward
Cooper City,Cooper City,FL,Florida,12011,Broward
Parkland,Parkland,FL,Florida,12011,Broward
Dania Beach,Dania Beach,FL,Florida,12011,Broward
West Park,West Park,FL,Florida,12011,Broward
Wilton Manors,Wilton Manors,FL,Florida,12011,Broward
Lighthouse Point,Lighthouse Point,FL,Florida,12011,Broward
Broadview Park,Broadview Park,FL,Florida,12011,Broward
Southwest Ranches,Southwest Ranches,FL,Florida,12011,Broward
Pembroke Park,Pembroke Park,FL,Florida,12011,Broward
Lauderdale-by-the-Sea,Lauderdale-by-the-Sea,FL,Florida,12011,Broward
Roosevelt Gardens,Roosevelt Gardens,FL,Florida,12011,Broward
Hillsboro Beach,Hillsboro Beach,FL,Florida,12011,Broward
Washington Park,Washington Park,FL,Florida,12011,Broward
Boulevard Gardens,Boulevard Gardens,FL,Florida,12011,Broward
Franklin Park,Franklin Park,FL,Florida,12011,Broward
Sea Ranch Lakes,Sea Ranch Lakes,FL,Florida,12011,Broward
Hillsboro Pines,Hillsboro Pines,FL,Florida,12011,Broward
Lazy Lake,Lazy Lake,FL,Florida,12011,Broward
Green Bay,Green Bay,WI,Wisconsin,55009,Brown
Aberdeen,Aberdeen,SD,South Dakota,46013,Brown
De Pere,De Pere,WI,Wisconsin,55009,Brown
Brownwood,Brownwood,TX,Texas,48049,Brown
Howard,Howard,WI,Wisconsin,55009,Brown
Ashwaubenon,Ashwaubenon,WI,Wisconsin,55009,Brown
Bellevue,Bellevue,WI,Wisconsin,55009,Brown
Allouez,Allouez,WI,Wisconsin,55009,Brown
New Ulm,New Ulm,MN,Minnesota,27015,Brown
Suamico,Suamico,WI,Wisconsin,55009,Brown
Hobart,Hobart,WI,Wisconsin,55009,Brown
Georgetown,Georgetown,OH,Ohio,39015,Brown
Mount Sterling,Mount Sterling,IL,Illinois,17009,Brown
Pulaski,Pulaski,WI,Wisconsin,55009,Brown
Wrightstown,Wrightstown,WI,Wisconsin,55009,Brown
Mount Orab,Mount Orab,OH,Ohio,39015,Brown
Sleepy Eye,Sleepy Eye,MN,Minnesota,27015,Brown
Early,Early,TX,Texas,48049,Brown
Hiawatha,Hiawatha,KS,Kansas,20013,Brown
Denmark,Denmark,WI,Wisconsin,55009,Brown
Springfield,Springfield,MN,Minnesota,27015,Brown
Ripley,Ripley,OH,Ohio,39015,Brown
Horton,Horton,KS,Kansas,20013,Brown
Ainsworth,Ainsworth,NE,Nebraska,31017,Brown
Aberdeen,Aberdeen,OH,Ohio,39015,Brown
Bangs,Bangs,TX,Texas,48049,Brown
Groton,Groton,SD,South Dakota,46013,Brown
Lake Brownwood,Lake Brownwood,TX,Texas,48049,Brown
Lake Lorelei,Lake Lorelei,OH,Ohio,39015,Brown
Sardinia,Sardinia,OH,Ohio,39015,Brown
Cordry Sweetwater Lakes,Cordry Sweetwater Lakes,IN,Indiana,18013,Brown
Nashville,Nashville,IN,Indiana,18013,Brown
Lake Waynoka,Lake Waynoka,OH,Ohio,39015,Brown
Greenleaf,Greenleaf,WI,Wisconsin,55009,Brown
Thunderbird Bay,Thunderbird Bay,TX,Texas,48049,Brown
Russellville,Russellville,OH,Ohio,39015,Brown
Hamersville,Hamersville,OH,Ohio,39015,Brown
Dyckesville,Dyckesville,WI,Wisconsin,55009,Brown
Warner,Warner,SD,South Dakota,46013,Brown
Versailles,Versailles,IL,Illinois,17009,Brown
Hanska,Hanska,MN,Minnesota,27015,Brown
Blanket,Blanket,TX,Texas,48049,Brown
Comfrey,Comfrey,MN,Minnesota,27015,Brown
Fayetteville,Fayetteville,OH,Ohio,39015,Brown
Long Pine,Long Pine,NE,Nebraska,31017,Brown
Everest,Everest,KS,Kansas,20013,Brown
Searles,Searles,MN,Minnesota,27015,Brown
Fairview,Fairview,KS,Kansas,20013,Brown
Higginsport,Higginsport,OH,Ohio,39015,Brown
Morrill,Morrill,KS,Kansas,20013,Brown
Robinson,Robinson,KS,Kansas,20013,Brown
Bath,Bath,SD,South Dakota,46013,Brown
Hecla,Hecla,SD,South Dakota,46013,Brown
St. Martin,St. Martin,OH,Ohio,39015,Brown
Frederick,Frederick,SD,South Dakota,46013,Brown
Mansfield,Mansfield,SD,South Dakota,46013,Brown
Kickapoo Tribal Center,Kickapoo Tribal Center,KS,Kansas,20013,Brown
Columbia,Columbia,SD,South Dakota,46013,Brown
Westport,Westport,SD,South Dakota,46013,Brown
Claremont,Claremont,SD,South Dakota,46013,Brown
Mound Station,Mound Station,IL,Illinois,17009,Brown
Bath Corner,Bath Corner,SD,South Dakota,46013,Brown
Evan,Evan,MN,Minnesota,27015,Brown
Ripley,Ripley,IL,Illinois,17009,Brown
Reserve,Reserve,KS,Kansas,20013,Brown
Stratford,Stratford,SD,South Dakota,46013,Brown
Powhattan,Powhattan,KS,Kansas,20013,Brown
Kickapoo Site 2,Kickapoo Site 2,KS,Kansas,20013,Brown
Kickapoo Site 1,Kickapoo Site 1,KS,Kansas,20013,Brown
Johnstown,Johnstown,NE,Nebraska,31017,Brown
Kickapoo Site 5,Kickapoo Site 5,KS,Kansas,20013,Brown
Kickapoo Site 7,Kickapoo Site 7,KS,Kansas,20013,Brown
Ferney,Ferney,SD,South Dakota,46013,Brown
Willis,Willis,KS,Kansas,20013,Brown
Hamlin,Hamlin,KS,Kansas,20013,Brown
Cobden,Cobden,MN,Minnesota,27015,Brown
Kickapoo Site 6,Kickapoo Site 6,KS,Kansas,20013,Brown
Verdon,Verdon,SD,South Dakota,46013,Brown
Chamberlain,Chamberlain,SD,South Dakota,46015,Brule
Kimball,Kimball,SD,South Dakota,46015,Brule
Pukwana,Pukwana,SD,South Dakota,46015,Brule
Leland,Leland,NC,North Carolina,37019,Brunswick
Oak Island,Oak Island,NC,North Carolina,37019,Brunswick
Boiling Spring Lakes,Boiling Spring Lakes,NC,North Carolina,37019,Brunswick
St. James,St. James,NC,North Carolina,37019,Brunswick
Carolina Shores,Carolina Shores,NC,North Carolina,37019,Brunswick
Shallotte,Shallotte,NC,North Carolina,37019,Brunswick
Sunset Beach,Sunset Beach,NC,North Carolina,37019,Brunswick
Southport,Southport,NC,North Carolina,37019,Brunswick
Lawrenceville,Lawrenceville,VA,Virginia,51025,Brunswick
Navassa,Navassa,NC,North Carolina,37019,Brunswick
Calabash,Calabash,NC,North Carolina,37019,Brunswick
Belville,Belville,NC,North Carolina,37019,Brunswick
Northwest,Northwest,NC,North Carolina,37019,Brunswick
Ocean Isle Beach,Ocean Isle Beach,NC,North Carolina,37019,Brunswick
Holden Beach,Holden Beach,NC,North Carolina,37019,Brunswick
Varnamtown,Varnamtown,NC,North Carolina,37019,Brunswick
Gasburg,Gasburg,VA,Virginia,51025,Brunswick
Caswell Beach,Caswell Beach,NC,North Carolina,37019,Brunswick
Sandy Creek,Sandy Creek,NC,North Carolina,37019,Brunswick
Alberta,Alberta,VA,Virginia,51025,Brunswick
Brodnax,Brodnax,VA,Virginia,51025,Brunswick
Ebony,Ebony,VA,Virginia,51025,Brunswick
Bald Head Island,Bald Head Island,NC,North Carolina,37019,Brunswick
Bolivia,Bolivia,NC,North Carolina,37019,Brunswick
Warfield,Warfield,VA,Virginia,51025,Brunswick
Durant,Durant,OK,Oklahoma,40013,Bryan
Richmond Hill,Richmond Hill,GA,Georgia,13029,Bryan
Pembroke,Pembroke,GA,Georgia,13029,Bryan
Calera,Calera,OK,Oklahoma,40013,Bryan
Colbert,Colbert,OK,Oklahoma,40013,Bryan
Caddo,Caddo,OK,Oklahoma,40013,Bryan
Bokchito,Bokchito,OK,Oklahoma,40013,Bryan
Cartwright,Cartwright,OK,Oklahoma,40013,Bryan
Achille,Achille,OK,Oklahoma,40013,Bryan
Bennington,Bennington,OK,Oklahoma,40013,Bryan
Silo,Silo,OK,Oklahoma,40013,Bryan
Platter,Platter,OK,Oklahoma,40013,Bryan
Blue,Blue,OK,Oklahoma,40013,Bryan
Kenefic,Kenefic,OK,Oklahoma,40013,Bryan
Kemp,Kemp,OK,Oklahoma,40013,Bryan
Mead,Mead,OK,Oklahoma,40013,Bryan
Armstrong,Armstrong,OK,Oklahoma,40013,Bryan
Hendrix,Hendrix,OK,Oklahoma,40013,Bryan
Albany,Albany,OK,Oklahoma,40013,Bryan
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan
Independence,Independence,IA,Iowa,19019,Buchanan
Jesup,Jesup,IA,Iowa,19019,Buchanan
Fairbank,Fairbank,IA,Iowa,19019,Buchanan
Grundy,Grundy,VA,Virginia,51027,Buchanan
Winthrop,Winthrop,IA,Iowa,19019,Buchanan
Hazleton,Hazleton,IA,Iowa,19019,Buchanan
Agency,Agency,MO,Missouri,29021,Buchanan
Quasqueton,Quasqueton,IA,Iowa,19019,Buchanan
Lamont,Lamont,IA,Iowa,19019,Buchanan
Brandon,Brandon,IA,Iowa,19019,Buchanan
Rushville,Rushville,MO,Missouri,29021,Buchanan
Rowley,Rowley,IA,Iowa,19019,Buchanan
Vansant,Vansant,VA,Virginia,51027,Buchanan
Easton,Easton,MO,Missouri,29021,Buchanan
De Kalb,De Kalb,MO,Missouri,29021,Buchanan
Aurora,Aurora,IA,Iowa,19019,Buchanan
Lewis and Clark Village,Lewis and Clark Village,MO,Missouri,29021,Buchanan
Stanley,Stanley,IA,Iowa,19019,Buchanan
Dillwyn,Dillwyn,VA,Virginia,51029,Buckingham
Yogaville,Yogaville,VA,Virginia,51029,Buckingham
Buckingham Courthouse,Buckingham Courthouse,VA,Virginia,51029,Buckingham
Levittown,Levittown,PA,Pennsylvania,42017,Bucks
Croydon,Croydon,PA,Pennsylvania,42017,Bucks
Quakertown,Quakertown,PA,Pennsylvania,42017,Bucks
Perkasie,Perkasie,PA,Pennsylvania,42017,Bucks
Morrisville,Morrisville,PA,Pennsylvania,42017,Bucks
Fairless Hills,Fairless Hills,PA,Pennsylvania,42017,Bucks
Richboro,Richboro,PA,Pennsylvania,42017,Bucks
Churchville,Churchville,PA,Pennsylvania,42017,Bucks
Sellersville,Sellersville,PA,Pennsylvania,42017,Bucks
Chalfont,Chalfont,PA,Pennsylvania,42017,Bucks
Trevose,Trevose,PA,Pennsylvania,42017,Bucks
Village Shires,Village Shires,PA,Pennsylvania,42017,Bucks
Warminster Heights,Warminster Heights,PA,Pennsylvania,42017,Bucks
Woodbourne,Woodbourne,PA,Pennsylvania,42017,Bucks
Newtown Grant,Newtown Grant,PA,Pennsylvania,42017,Bucks
Brittany Farms-The Highlands,Brittany Farms-The Highlands,PA,Pennsylvania,42017,Bucks
Plumsteadville,Plumsteadville,PA,Pennsylvania,42017,Bucks
Feasterville,Feasterville,PA,Pennsylvania,42017,Bucks
New Hope,New Hope,PA,Pennsylvania,42017,Bucks
Yardley,Yardley,PA,Pennsylvania,42017,Bucks
Woodside,Woodside,PA,Pennsylvania,42017,Bucks
Newtown,Newtown,PA,Pennsylvania,42017,Bucks
Tullytown,Tullytown,PA,Pennsylvania,42017,Bucks
Penndel,Penndel,PA,Pennsylvania,42017,Bucks
Dublin,Dublin,PA,Pennsylvania,42017,Bucks
Eddington,Eddington,PA,Pennsylvania,42017,Bucks
Spinnerstown,Spinnerstown,PA,Pennsylvania,42017,Bucks
Langhorne,Langhorne,PA,Pennsylvania,42017,Bucks
Langhorne Manor,Langhorne Manor,PA,Pennsylvania,42017,Bucks
Richlandtown,Richlandtown,PA,Pennsylvania,42017,Bucks
Cornwells Heights,Cornwells Heights,PA,Pennsylvania,42017,Bucks
Milford Square,Milford Square,PA,Pennsylvania,42017,Bucks
Hulmeville,Hulmeville,PA,Pennsylvania,42017,Bucks
Ivyland,Ivyland,PA,Pennsylvania,42017,Bucks
Trumbauersville,Trumbauersville,PA,Pennsylvania,42017,Bucks
Silverdale,Silverdale,PA,Pennsylvania,42017,Bucks
Riegelsville,Riegelsville,PA,Pennsylvania,42017,Bucks
Storm Lake,Storm Lake,IA,Iowa,19021,Buena Vista
Buena Vista,Buena Vista,VA,Virginia,51530,Buena Vista
Alta,Alta,IA,Iowa,19021,Buena Vista
Newell,Newell,IA,Iowa,19021,Buena Vista
Sioux Rapids,Sioux Rapids,IA,Iowa,19021,Buena Vista
Lakeside,Lakeside,IA,Iowa,19021,Buena Vista
Albert City,Albert City,IA,Iowa,19021,Buena Vista
Marathon,Marathon,IA,Iowa,19021,Buena Vista
Rembrandt,Rembrandt,IA,Iowa,19021,Buena Vista
Linn Grove,Linn Grove,IA,Iowa,19021,Buena Vista
Truesdale,Truesdale,IA,Iowa,19021,Buena Vista
Kearney,Kearney,NE,Nebraska,31019,Buffalo
Mondovi,Mondovi,WI,Wisconsin,55011,Buffalo
Gibbon,Gibbon,NE,Nebraska,31019,Buffalo
Ravenna,Ravenna,NE,Nebraska,31019,Buffalo
Fort Thompson,Fort Thompson,SD,South Dakota,46017,Buffalo
Shelton,Shelton,NE,Nebraska,31019,Buffalo
Buffalo City,Buffalo City,WI,Wisconsin,55011,Buffalo
Elm Creek,Elm Creek,NE,Nebraska,31019,Buffalo
Fountain City,Fountain City,WI,Wisconsin,55011,Buffalo
Alma,Alma,WI,Wisconsin,55011,Buffalo
Glenwood,Glenwood,NE,Nebraska,31019,Buffalo
Cochrane,Cochrane,WI,Wisconsin,55011,Buffalo
Pleasanton,Pleasanton,NE,Nebraska,31019,Buffalo
Nelson,Nelson,WI,Wisconsin,55011,Buffalo
Amherst,Amherst,NE,Nebraska,31019,Buffalo
Riverdale,Riverdale,NE,Nebraska,31019,Buffalo
Gilmanton,Gilmanton,WI,Wisconsin,55011,Buffalo
Miller,Miller,NE,Nebraska,31019,Buffalo
Waumandee,Waumandee,WI,Wisconsin,55011,Buffalo
Odessa,Odessa,NE,Nebraska,31019,Buffalo
Poole,Poole,NE,Nebraska,31019,Buffalo
Gann Valley,Gann Valley,SD,South Dakota,46017,Buffalo
Mount Washington,Mount Washington,KY,Kentucky,21029,Bullitt
Shepherdsville,Shepherdsville,KY,Kentucky,21029,Bullitt
Hillview,Hillview,KY,Kentucky,21029,Bullitt
Pioneer Village,Pioneer Village,KY,Kentucky,21029,Bullitt
Brooks,Brooks,KY,Kentucky,21029,Bullitt
Lebanon Junction,Lebanon Junction,KY,Kentucky,21029,Bullitt
Hebron Estates,Hebron Estates,KY,Kentucky,21029,Bullitt
Fox Chase,Fox Chase,KY,Kentucky,21029,Bullitt
Hunters Hollow,Hunters Hollow,KY,Kentucky,21029,Bullitt
Statesboro,Statesboro,GA,Georgia,13031,Bulloch
Brooklet,Brooklet,GA,Georgia,13031,Bulloch
Portal,Portal,GA,Georgia,13031,Bulloch
Register,Register,GA,Georgia,13031,Bulloch
Union Springs,Union Springs,AL,Alabama,1011,Bullock
Midway,Midway,AL,Alabama,1011,Bullock
Asheville,Asheville,NC,North Carolina,37021,Buncombe
Black Mountain,Black Mountain,NC,North Carolina,37021,Buncombe
Woodfin,Woodfin,NC,North Carolina,37021,Buncombe
Royal Pines,Royal Pines,NC,North Carolina,37021,Buncombe
Swannanoa,Swannanoa,NC,North Carolina,37021,Buncombe
Weaverville,Weaverville,NC,North Carolina,37021,Buncombe
Avery Creek,Avery Creek,NC,North Carolina,37021,Buncombe
Bent Creek,Bent Creek,NC,North Carolina,37021,Buncombe
Biltmore Forest,Biltmore Forest,NC,North Carolina,37021,Buncombe
Montreat,Montreat,NC,North Carolina,37021,Buncombe
Princeton,Princeton,IL,Illinois,17011,Bureau
Spring Valley,Spring Valley,IL,Illinois,17011,Bureau
De Pue,De Pue,IL,Illinois,17011,Bureau
Walnut,Walnut,IL,Illinois,17011,Bureau
Ladd,Ladd,IL,Illinois,17011,Bureau
Wyanet,Wyanet,IL,Illinois,17011,Bureau
Sheffield,Sheffield,IL,Illinois,17011,Bureau
Tiskilwa,Tiskilwa,IL,Illinois,17011,Bureau
La Moille,La Moille,IL,Illinois,17011,Bureau
Dalzell,Dalzell,IL,Illinois,17011,Bureau
Buda,Buda,IL,Illinois,17011,Bureau
Ohio,Ohio,IL,Illinois,17011,Bureau
Cherry,Cherry,IL,Illinois,17011,Bureau
Neponset,Neponset,IL,Illinois,17011,Bureau
Malden,Malden,IL,Illinois,17011,Bureau
Manlius,Manlius,IL,Illinois,17011,Bureau
Seatonville,Seatonville,IL,Illinois,17011,Bureau
Mineral,Mineral,IL,Illinois,17011,Bureau
Arlington,Arlington,IL,Illinois,17011,Bureau
Dover,Dover,IL,Illinois,17011,Bureau
Hollowayville,Hollowayville,IL,Illinois,17011,Bureau
New Bedford,New Bedford,IL,Illinois,17011,Bureau
Morganton,Morganton,NC,North Carolina,37023,Burke
Waynesboro,Waynesboro,GA,Georgia,13033,Burke
Valdese,Valdese,NC,North Carolina,37023,Burke
Icard,Icard,NC,North Carolina,37023,Burke
Hildebran,Hildebran,NC,North Carolina,37023,Burke
Drexel,Drexel,NC,North Carolina,37023,Burke
Salem,Salem,NC,North Carolina,37023,Burke
Connelly Springs,Connelly Springs,NC,North Carolina,37023,Burke
Glen Alpine,Glen Alpine,NC,North Carolina,37023,Burke
Rutherford College,Rutherford College,NC,North Carolina,37023,Burke
Sardis,Sardis,GA,Georgia,13033,Burke
Bowbells,Bowbells,ND,North Dakota,38013,Burke
Keysville,Keysville,GA,Georgia,13033,Burke
Powers Lake,Powers Lake,ND,North Dakota,38013,Burke
Midville,Midville,GA,Georgia,13033,Burke
